Id_Key,Dept,Gender,Age,Total Comp,District,SSC_RES,HSC,CGPA,SSC_Board,HSC_Board,GroupOrSubject,TotalDue,ScholarshipCount,WaiverCount,ReAdmission,TotalLateRegFineCount,StudyDurationAtUiu,Course_1,Course_2,Course_3,Course_4,Course_5,Course_6,Course_7,Course_8,Course_9,Course_10,Status
3978,4,1,27,33,0,3,3.3,2.67,7,13,"English-Writing, English-reading, Social Science, Science, Maths",0,0,0,0,0,3,3,2.67,4.33,2,4.67,3,3.67,4,4,5,Dropout
3979,4,1,25,9,0,3.44,3.2,1.44,5,5,Science,25300,0,0,0,1,3,1,1,1,1,1,1,3.33,3.33,5,0,Dropout
3980,4,2,23,0,0,5,5,0,5,5,SCIENCE,16975,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
3981,4,2,24,45,0,5,5,3.58,5,5,SCIENCE,16975,2,3,0,0,5,3.33,4.67,4.67,4.33,4,4.33,4.67,4,5,4.67,Dropout
3982,4,2,24,123,0,5,5,3.99,5,5,Science,0,10,11,0,0,10,5,5,5,5,5,5,5,5,5,5,Complete
3983,4,1,28,0,0,5,5,0,9,9,GENERAL,16975,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
3984,4,2,23,120,0,4.63,4.67,3.17,8,8,HUMANITIES,0,2,0,0,0,13,3.33,3,4,2.67,4.33,3.33,3,3,4,3.67,Complete
3985,4,2,25,120,0,4.31,3.42,3.13,3,3,SCIENCE,-5,0,24,0,0,12,2,3.67,3.67,3.67,2.67,3.67,3,3,4,4.67,Complete
3986,4,2,27,27,0,4,4.8,0,5,5,Business studies,40300,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,Dropout
3987,4,1,31,54,0,3.5,3,1.74,8,5,Science,3100,0,0,1,3,7,3,3,2,2,3,2.67,3.67,4.33,1,0,Dropout
3988,4,1,30,120,0,5,4.1,3.42,11,5,science,-25,1,0,0,7,9,4.67,4.33,4.67,4.33,4.67,4.33,4,4.33,4.67,3.67,Complete
3989,4,2,24,9,0,5,3.58,1.07,11,8,Humanites,0,0,0,0,0,2,1,1,1,2.67,2.67,3,0,0,0,0,Dropout
3990,4,2,24,15,0,0,0,2.06,0,0,0,0,0,0,0,1,4,3.33,2,1,1,1,1,4,4.33,3.67,0,Dropout
3991,4,2,24,120,0,5,5,3.82,9,5,Humanities,0,10,2,0,1,12,5,5,5,4.67,4.67,5,5,4,5,5,Complete
3992,4,2,23,120,0,4.75,4.58,3.78,6,6,Humanities,0,8,0,0,0,12,5,4.67,5,4,4.33,4.67,5,4,5,4.67,Complete
3993,4,1,22,120,0,3.6,4,3.56,7,10,Science,0,3,0,0,1,12,4,4,2.67,3.67,3,5,3.67,4.33,3.33,4.33,Complete
3994,4,2,24,120,0,5,4.5,3.29,7,13,GED,0,1,0,0,0,13,4.33,4.67,3,5,3.67,4.33,3,4.67,3.33,4,Complete
3995,4,1,25,120,0,2.6,2,3.68,7,7,"Business Studies, Accounting.",0,4,0,0,0,12,4.67,4.67,3.33,3.67,3,2,2,2.67,3.67,2,Complete
3996,4,1,23,0,0,3.44,4.17,0,5,5,Business Studies,20750,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Dropout
3997,4,1,22,7.5,0,4.17,3,2.6,4,4,Business Studies,0,0,0,0,0,1,5,2.67,0,0,0,0,0,0,0,0,Dropout
3998,4,1,22,0,0,4,2.67,0,5,5,SCIENCE,21750,0,0,0,1,3,1,1,1,1,1,1,0,0,0,0,Dropout
3999,4,1,31,3,0,4.19,5,0.67,8,8,HUMANITIES,-0.5,0,1,0,0,1,2.67,1,0,0,0,0,0,0,0,0,Dropout
4000,4,1,26,7.5,0,4.33,3.25,1,5,5,Business studies,1000,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,Dropout
4001,4,1,22,0,0,4.17,3.92,0,5,5,Science,20750,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Dropout
4002,4,1,23,4.5,0,3.89,2.42,0.38,5,5,Business Studies,20750,0,0,0,1,2,1,1,1,2,0,0,0,0,0,0,Dropout
4003,4,2,24,0,0,0,3.25,0,10,10,SCIENCE,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
4004,4,1,25,27,0,4.94,4.5,1.54,11,11,Science,43300,0,1,0,2,4,1,1,2,2,1,4,2,2,3,4.33,Dropout
4005,4,2,22,10.5,0,4.67,3,1.81,5,5,Science,31600,0,0,0,1,2,3,2,2,3.33,0,0,0,0,0,0,Dropout
4006,4,1,30,3,0,3.69,3.6,0,5,5,Science,31850,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,Dropout
4007,4,1,25,0,0,0,0,0,0,0,0,19750,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,Dropout
4008,4,1,22,0,0,4.91,5,0,4,5,Science,21140.5,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
4009,4,2,21,3,0,3.88,5,0.29,9,9,Humanities,-0.5,0,1,0,0,1,2,1,1,0,0,0,0,0,0,0,Dropout
4010,4,1,21,0,0,4.77,4.75,0,5,5,Humanities,37750,0,0,0,1,2,1,1,1,1,0,0,0,0,0,0,Dropout
4011,4,1,25,3,0,5,5,0.57,5,5,Science,-2.5,0,1,0,0,1,3,1,1,0,0,0,0,0,0,0,Dropout
4012,4,2,20,0,0,4.95,4.08,0,5,5,Science,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,Dropout
4013,4,1,21,7.5,0,5,3.58,3.2,5,5,SCIENCE,3350,0,0,0,0,1,4,4.33,0,0,0,0,0,0,0,0,Dropout
4014,4,1,25,13.5,0,4.64,2.25,0.98,5,8,Humanities,42300,0,0,0,0,3,1,1,1,1,4.33,2.33,2.67,2.67,0,0,Dropout
4015,4,1,22,0,0,4.67,3.58,0,8,8,HUMANITIES,20750,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Dropout
4016,4,1,23,15,0,4.33,2.67,1.24,5,5,Science,10150,0,0,0,0,3,1,1,1,1,2.67,1,3.67,2.67,4,0,Dropout
4017,4,2,24,30,0,5,5,3.68,5,5,Science,0,1,2,0,0,3,4.33,4.67,4.33,4,5,5,5,4.67,5,0,Dropout
4018,4,1,22,10,4,5,4.33,1.19,5,5,Science,0,0,0,0,0,2,1,2,1,2.33,4,3,0,0,0,0,Dropout
4019,4,1,22,0,1,3.06,3.42,0,5,5,Business Studies,20600,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
4020,4,1,19,19,11,4.5,4.42,2.29,11,11,Science,43300,0,3,0,2,3,3,1,3.33,3.67,3.33,3.33,4.67,4.33,1,0,Dropout
4021,5,1,27,146.5,0,5,5,2.84,9,5,Science,-1,1,11,0,1,12,3.67,3.67,4,5,4.33,4.67,5,4.33,4.33,4.33,Complete
4022,5,1,0,146.5,0,4.69,5,2.15,4,5,SCIENCE,47000,0,16,0,2,16,2.67,4,4.33,2.67,4,3.33,4.33,4.33,2.67,4.67,Complete
4023,5,1,25,146.5,0,5,5,2.61,6,6,SCIENCE,0,0,16,0,2,16,4.33,4.67,3.67,2,2,1,2.33,1,2.67,2,Complete
4024,5,1,26,16,0,5,5,1.79,4,5,Science,0,0,2,0,0,2,1,4.33,2.67,1,4,4.33,3.67,2.33,0,0,Dropout
4025,5,1,27,149.5,0,4.38,5,3.92,5,5,Science,0,9,3,0,2,11,4.67,5,5,5,5,5,5,5,4.67,5,Complete
4026,5,1,26,26,0,5,5,2.31,5,5,SCIENCE,100,0,3,0,0,3,2,3.33,1,5,4.67,3,4,5,4.33,3.33,Dropout
4027,5,1,26,146.5,0,4.25,5,2.24,4,5,Science,0,0,33,0,10,19,4.67,3.67,1,2.33,4.33,1,1,4,2.67,3.33,Complete
4028,5,1,0,10,0,4.88,5,1.5,5,5,0,0,0,3,0,0,3,1,1,3.67,1,3,4,2.67,2.67,3.33,0,Dropout
4029,5,1,27,146.5,0,5,5,3.84,6,6,Science,0,10,4,0,0,13,5,5,4.33,5,5,5,5,5,5,3,Complete
4030,5,2,0,9,0,5,5,2.55,5,5,SCIENCE,25780,0,1,0,0,1,3,3.33,4.33,0,0,0,0,0,0,0,Dropout
4031,5,1,25,0,0,5,5,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
4032,5,1,25,6,0,4.63,4.9,1.22,5,5,SCIENCE,37000,0,0,0,0,1,1,3.67,2,0,0,0,0,0,0,0,Dropout
4033,5,1,0,146.5,0,5,5,2.52,5,5,SCIENCE,24995,1,17,0,4,18,3.67,4.33,3.33,2,4,4,4,5,2.67,2.67,Complete
4034,5,1,26,146.5,0,4.75,5,3.19,11,5,science,0,1,12,0,0,13,4.33,3.67,4.67,5,4,4.67,3.67,4,4,4.67,Complete
4035,5,1,25,77,0,4.2,3,3.42,2,2,"Mathematics, Phyisics",0,3,0,1,1,8,5,3.67,4,3,5,4.33,5,5,3.67,5,Dropout
4036,5,1,27,149.5,0,4.38,3.6,3.12,6,6,Science,0,4,0,0,0,13,5,1,4.67,3.33,4.67,4.67,3.33,2.67,5,4,Complete
4037,5,1,25,146.5,0,5,5,2.78,11,11,Science,0,0,13,0,0,13,2,4.33,2.67,5,2.67,3,4.33,3.67,2.67,3.67,Complete
4038,5,1,25,149.5,0,5,4.7,2.94,6,6,Science,0,1,0,0,3,16,4,4.33,2.67,2.67,2.67,5,3.33,3,3.67,2.67,Complete
4039,5,1,27,50,0,4.5,4,2.22,6,5,Science,43000,0,0,0,3,8,1,1,1,1,1,1,1,1,3.67,3,Dropout
4040,5,1,30,19,0,4.2,2.5,1.93,0,0,0,-9976,0,0,0,0,7,1,1,1,1,4.67,1,1,1,1,1,Dropout
4041,5,1,26,29,0,4.88,5,1.89,5,5,SCIENCE,0,0,6,0,0,6,2.67,1,2,4,1,1,3,4.33,2,1,Dropout
4042,5,1,0,7,0,5,5,1.73,5,5,SCIENCE,42003,0,2,0,0,2,1,3.33,4.33,3,3.33,1,0,0,0,0,Dropout
4043,5,1,25,12,0,5,4.8,1.8,0,6,SCIENCE,0,0,0,0,0,3,3.67,1,1,4,2,1,1,0,0,0,Dropout
4044,5,1,27,149.5,0,5,4.9,2.69,4,4,Science,0,1,0,0,2,14,4.33,4.67,4.33,4.33,5,4.67,4.33,4.67,4.67,3.67,Complete
4045,5,1,30,9,0,5,3.8,1.04,3,3,Science,52000,0,0,0,0,3,1,1,1,1,1,1,1,3.33,3,4.33,Dropout
4046,5,1,29,0,0,4.06,3,0,4,10,Electronics,37000,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,Dropout
4047,5,1,25,9,0,5,5,1.92,5,5,SCIENCE,-61,0,4,0,0,4,3.67,1,1,4,2,2,1,1,3,3,Dropout
4048,5,1,26,146.5,0,5,5,2.42,5,5,SCIENCE,81928,0,14,0,2,14,1,3.67,3.67,4.67,4.33,4,5,3.33,2.33,2,Complete
4049,5,1,26,19,0,5,4.9,1.79,12,12,Science,-15000,0,0,0,0,4,1,4.67,1,1,1,3.33,3,3,2,3.67,Dropout
4050,5,1,25,146.5,0,5,3.8,2.8,0,0,0,0,1,0,0,2,16,3.67,3,4.33,3.67,3.33,3.67,4.67,3.67,4,4.33,Complete
4051,5,1,26,82,0,4.81,4.7,2.27,5,5,Science,0,0,0,0,6,15,2.67,3,1,4.33,2.67,2.67,1,3.67,5,1,Dropout
4052,5,1,26,149.5,0,4.63,4.9,3.92,4,4,science,0,12,0,0,0,13,5,5,5,4.33,5,5,5,5,4.67,4.33,Complete
4053,5,1,31,6,0,4.81,3.2,1.42,8,0,0,-7006,0,3,1,0,4,1,3.67,4,1,1,0,0,0,0,0,Dropout
4054,5,1,25,146.5,0,4.31,4.2,2.57,5,5,Science,0,1,0,0,0,16,3.67,4.33,3.67,4,4.33,5,4.67,4.67,4.67,3,Complete
4055,5,1,27,146.5,0,5,4.5,2.86,5,5,Science,0,1,16,0,0,16,5,5,5,5,5,4,3.33,3.33,4,4.33,Complete
4056,5,1,27,149.5,0,4.94,4.4,3.13,0,0,0,0,3,0,0,0,14,4.33,3.33,4.67,5,4.33,3.33,3.67,5,3.67,4.33,Complete
4057,5,1,26,6,0,4.38,4.1,1.67,4,0,SCIENCE,-2,0,0,0,0,1,1,3.67,3.33,0,0,0,0,0,0,0,Dropout
4058,5,2,26,6,0,4.81,5,0.75,4,4,Science,37000,0,2,0,0,2,1,1,1,1,2.33,2.67,0,0,0,0,Dropout
4059,5,1,26,56,0,4.88,4.2,1.67,5,5,Science,0,0,0,0,0,8,2,2,1,3.33,2,2,2.67,1,2,1,Dropout
4060,5,1,26,146.5,0,0,0,3.54,0,0,0,0,7,0,0,0,12,4.67,3.33,4.33,4.67,4.33,4,4,4.33,3,5,Complete
4061,5,1,27,26,0,4.44,3.6,1.99,5,5,Science,0,0,0,0,2,9,2,3,2,2,1,2.67,2.33,1,2.67,4,Dropout
4062,5,1,25,149.5,0,4.88,4.3,3.35,5,5,Science,0,3,0,0,0,14,4.33,4.67,5,4.67,5,5,4.33,3.33,3.67,5,Complete
4063,5,2,31,70,0,4.44,2.9,2.18,3,3,Science,53000,0,0,0,4,13,1,1,2.33,3.67,4.67,4.33,1,2,1,3.67,Dropout
4064,5,1,27,0,0,5,4.3,0,5,5,SCIENCE,22000,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
4065,5,1,26,9,0,5,4.5,1,4,5,Science,0,0,0,0,1,4,1,2.33,1,2.67,3,2,1,1,1,1,Dropout
4066,5,1,26,146.5,0,5,4.7,3.08,5,5,Science,-9,2,0,0,2,14,4,4.67,4.67,5,4.33,4.67,4.33,4,5,3.33,Complete
4067,5,1,26,93.5,0,5,5,2.05,8,8,SCIENCE,45500,1,18,0,5,19,1,1,4.67,1,1,1,1,1,1,4.33,Dropout
4068,5,1,27,16,0,5,5,1.94,5,5,SCIENCE,0,0,6,0,0,3,3.67,2,2.67,4,2,2.33,1,2,4,0,Dropout
4069,5,1,25,146.5,0,5,5,3.86,4,4,SCIENCE,77,8,7,0,4,15,5,5,1,5,5,4.33,5,5,5,5,Complete
4070,5,1,30,146.5,0,5,5,3.94,12,12,Science,0,11,4,0,0,14,5,5,5,5,5,5,5,5,3.67,5,Complete
4071,5,1,30,87,0,4.88,4.9,2.25,11,11,Science,0,0,0,0,12,15,2.33,1,2,1,4,1,1,3.33,1,1,Dropout
4072,5,1,26,19,0,5,5,2.27,5,0,SCIENCE,0,0,2,0,0,2,1,2.67,4,3.33,4,3,4,4.67,0,0,Dropout
4073,5,1,26,16,0,4.75,5,1.46,5,0,Science,0,0,4,0,0,4,2.67,2,1,1,4.33,2,2,1,3,1,Dropout
4074,5,1,26,9,0,5,5,1.33,0,0,Science,24215,0,3,0,0,3,1,1,2.67,1,2.33,3.33,1,1,0,0,Dropout
4075,5,1,27,149.5,0,5,5,3.9,8,8,Science,0,9,2,0,0,10,5,5,5,5,4.33,5,5,4,4,4,Complete
4076,5,1,28,24,0,5,4.3,1.96,1,1,Science,-2,0,0,0,1,4,3.33,2,3.33,1,2.67,2.67,3.33,2.33,2.33,2,Dropout
4077,5,1,25,12,0,5,5,1.26,5,5,Science,44003,0,2,0,1,2,1,2,1,1,3,4.67,2.33,0,0,0,Dropout
4078,5,1,25,3,0,5,5,0.56,6,6,Science,37000,0,2,0,0,2,1,1,1,1,2.67,1,0,0,0,0,Dropout
4079,5,1,25,43,0,3.31,4.4,1.82,5,5,science,42015,0,0,0,4,10,1,1,1,1,4,3.67,4.33,4,1,1,Dropout
4080,5,1,25,146.5,0,4.69,5,3.57,1,1,Science,0,9,6,0,0,14,5,5,5,4.33,5,2.33,4,4.67,4,4,Complete
4081,5,2,26,0,0,5,5,0,0,0,combined,14500,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
4082,5,1,26,146.5,0,5,5,3.22,5,5,science,0,2,10,0,0,12,5,5,3.67,4.33,3.67,4.33,5,5,3.67,4,Complete
4083,5,1,27,0,0,5,5,0,4,5,SCIENCE,63750,0,2,1,1,2,1,1,1,1,1,1,0,0,0,0,Dropout
4084,5,1,26,146.5,0,5,5,3.13,4,5,SCIENCE,-9,1,12,0,0,13,4.33,4.33,3,4.67,5,3,4.67,5,4.33,5,Complete
4085,5,1,27,149.5,0,5,5,2.5,5,5,Science,0,0,16,0,4,16,2,2,3,3.33,5,2.33,4.33,4.67,3.67,3.67,Complete
4086,5,1,26,149.5,0,5,5,2.49,9,5,SCIENCE,0,0,16,0,0,16,2.33,4.67,2,3,4.67,5,5,3,3,4.33,Complete
4087,5,1,26,146.5,0,5,5,3.37,8,8,Science,-4,3,10,0,1,13,4.67,5,4.67,4.33,4,5,4.67,5,4.33,4,Complete
4088,5,1,26,0,0,5,5,0,4,5,SCIENCE,25850,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
4089,5,1,26,12,0,5,5,1.47,5,5,science,0,0,4,0,1,4,1,1,2.33,3.33,1,2,1,1,2.67,3,Dropout
4090,5,1,29,39,0,3.81,3.1,1.73,5,5,science,-15650,0,0,0,3,11,1,1,1,1,1,1,1,1,1,1,Dropout
4091,5,2,25,12,0,4.63,5,1.6,12,5,SCIENCE,0,0,4,0,0,4,2.67,1,3.67,2,3,2,2.67,1,2.67,0,Dropout
4092,5,1,25,59,0,0,0,1.91,0,0,SCIENCE,-10,0,10,0,0,10,1,1,1,1,1,1,4.33,3,1,1,Dropout
4093,5,1,26,63,0,5,5,1.69,5,5,SCIENCE,0,0,12,0,1,12,1,1,1,1,1,1,2.33,1,1,4.33,Dropout
4094,5,1,27,62,0,0,0,2.07,0,0,Science,36964,1,9,0,1,11,1,1,1,1,1,1,1,1,2,1,Dropout
4095,5,1,25,6,0,5,5,1.44,5,5,Science,0,0,1,0,0,1,3,1,3.33,0,0,0,0,0,0,0,Dropout
4096,5,2,29,150.5,0,5,5,3.99,7,7,0,0,12,1,0,1,12,5,5,5,5,4.33,5,5,5,5,5,Complete
4097,5,1,26,18,0,5,3.8,1.32,5,5,Science,57000,0,0,0,1,4,1,1,1,1,1,4.33,1,3,3.33,4,Dropout
4098,5,1,28,149.5,0,4.13,4.7,2.98,1,1,SCIENCE,0,1,0,0,1,14,5,4,3.33,4.67,5,4.33,4,3.67,4.33,3.67,Complete
4099,5,1,26,146.5,0,4.5,4.7,2.59,4,4,Science,0,0,0,0,0,16,4,3.67,4.67,3,3,3,3.67,2.67,3.33,3.67,Complete
4100,5,1,29,0,0,4.44,3.58,0,4,5,Electrical,37000,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
4101,5,1,26,149.5,0,4.56,4.3,2.64,5,5,SCIENCE,0,0,0,0,1,15,3.67,3.67,2.67,5,4.67,3.67,4,2.33,3.67,3.33,Complete
4102,5,1,26,146.5,0,5,5,2.59,11,11,SCIENCE,-2,0,13,0,1,13,4,4,2.33,4.33,4.33,1,5,2,2.67,2.67,Complete
4103,5,1,26,0,0,4.88,3.9,0,5,5,SCIENCE,37000,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
4104,5,2,27,146.5,0,0,0,3.27,0,0,0,0,3,11,0,5,14,4.67,4.67,4.33,4,5,3.33,4.67,4.67,4.67,2,Complete
4105,5,2,27,146.5,0,0,0,2.87,0,0,0,-40,0,14,0,2,14,4,4,3.33,1,4,2.33,3.33,3,4.33,3,Complete
4106,5,2,25,9,0,5,5,4,5,5,SCIENCE,0,1,1,0,0,1,5,5,5,0,0,0,0,0,0,0,Dropout
4107,5,1,0,0,0,5,5,0,5,0,Science,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
4108,5,1,27,146.5,0,5,5,3.84,4,4,Science,-3,10,3,0,0,12,4.67,5,5,4.33,5,5,5,5,4.67,5,Complete
4109,5,2,30,146.5,0,4.09,3.45,3.45,5,5,Electronics,0,3,0,0,0,12,5,4.67,4,4.33,5,4,3.33,5,3,4.33,Complete
4110,5,1,28,146.5,0,5,4.8,2.15,5,5,Science,0,0,0,0,2,10,2,3.33,3,5,3.67,2.33,3.67,3.33,2,1,Complete
4111,5,1,27,0,0,4.88,3.48,0,11,5,Electrical,35875,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
4112,5,1,27,146.5,0,5,4.6,2.5,5,5,Science,0,0,0,0,0,17,4,4.67,1,2.67,3,2,4,2.67,3.33,4.67,Complete
4113,5,1,27,146.5,0,4.25,3.3,2.43,5,5,Electrical,66998,0,0,0,2,13,4.33,3.33,4,2,2,3,3.67,3.33,2.67,4.67,Complete
4114,5,1,26,27,0,5,4.9,1.63,5,5,SCIENCE,37000,0,0,0,4,9,1,1,1,1,1,3.33,1,1,1,3.67,Dropout
4115,5,1,26,82,0,5,4.2,1.99,5,5,SCIENCE,0,0,0,0,6,13,4.67,1,2.67,1,2,3,2,2,5,2,Dropout
4116,5,1,32,74,0,5,5,3.07,11,11,Science,-53326,3,6,0,1,9,1,5,1,1,4.67,3,3,3.67,5,4,Dropout
4117,5,1,27,146.5,0,4.91,3.62,3.63,10,10,Electrical Technology,0,8,0,0,0,12,5,5,4.67,5,5,3,4.67,3.33,3.33,5,Complete
4118,5,1,28,146.5,0,4.94,3.7,3.6,4,10,Electrical,-3,8,0,0,0,12,4.67,5,4.67,5,4.33,2,5,4.33,4.67,4.67,Complete
4119,5,2,28,146.5,0,4.81,4.1,2.52,5,5,science,0,0,0,0,0,16,2.67,4,1,2,3.33,4.33,3.67,4.33,2.33,2.33,Complete
4120,5,1,0,149.5,0,4.81,3.6,2.92,8,8,SCIENCE,0,1,0,0,4,14,3.67,5,4.67,3.67,4,3.33,2.67,3.33,2.33,3.67,Complete
4121,5,1,29,9,0,4.94,3.9,3.67,5,5,science,35875,1,0,0,0,1,4.33,4.67,5,0,0,0,0,0,0,0,Dropout
4122,5,2,27,149.5,0,5,4.1,2.23,5,5,SCIENCE,-4,0,0,0,1,12,4.33,5,4.67,2.33,2.67,4.67,3,3.67,3,4,Complete
4123,5,1,26,32,0,4.56,5,2.16,5,5,science,48000,0,5,0,0,5,3.33,4.33,2,3.67,2.33,2.67,4.33,1,2,2.67,Dropout
4124,5,1,28,149.5,0,5,3.5,3.89,9,6,Science,0,11,0,0,6,13,5,5,5,5,4,5,5,5,5,5,Complete
4125,5,1,27,146.5,0,4.56,3.54,3.33,0,0,ELECTRICAL,-8,3,0,0,0,12,4.67,4,4.67,4.33,4.67,2.33,4.67,4.33,4.67,4.67,Complete
4126,5,1,27,146.5,0,4.81,3.44,3.13,11,10,ELECTRICAL,0,2,0,0,1,13,4.33,4,5,4.67,4.33,3.67,2.67,2.67,2,5,Complete
4127,5,1,27,146.5,0,4.88,5,2.39,5,5,Science,0,0,18,0,3,18,1,2,2.33,3.33,3.33,1,4,2.33,2.67,4.33,Complete
4128,5,1,25,149.5,0,5,5,3.87,9,5,Science,0,12,1,0,2,12,5,5,5,5,5,5,5,4.67,5,5,Complete
4129,5,2,24,91,0,4.6,2.5,3.14,7,7,"Mathematics, Physics",-100,1,0,0,0,8,1,2.67,4.33,4,5,4.67,3.67,5,3.33,5,Dropout
4130,5,1,28,54,0,4.44,3.03,1.96,5,10,Diploma in Electrical,0,0,0,0,0,6,3,1,3.67,1,1,4.67,4,3.33,2.33,2,Dropout
4131,5,1,27,71,0,4.75,4,2.67,3,3,Science,-100,1,0,0,1,8,1,2.67,1,1,3.67,5,3.33,1,1,1,Dropout
4132,5,1,28,9,0,3.69,2.87,2.44,11,5,Electrical,114,0,0,0,0,1,4,2,4.33,0,0,0,0,0,0,0,Dropout
4133,5,1,24,29,0,3.25,2.92,1.77,5,5,SCIENCE,0,0,0,0,0,5,2,4.67,2.33,3,1,1,2.67,2.33,3,1,Dropout
4134,5,1,25,9,0,4.31,4.08,1.78,5,5,Sceince,0,0,0,0,0,2,4.33,2,2,0,0,0,0,0,0,0,Dropout
4135,5,1,27,92,0,4.19,3.3,2.17,5,5,Science,62000,0,0,0,1,13,1,1,1,1,1,2.33,2,1,4,4,Dropout
4136,5,1,24,9,0,2.4,3.3,1.13,2,10,GED,200,0,0,0,1,4,2.67,1,1,1,2.33,1,2.33,1,1,3.67,Dropout
4137,5,1,29,146.5,0,4.69,3.39,2.43,1,10,Electro Medical,912,0,0,0,6,14,3.67,2.33,3,3.67,3,2.33,3,2,4.67,3,Complete
4138,5,1,27,146.5,0,5,4.9,3.73,5,5,Science,-44,11,0,0,1,12,4.67,5,5,5,4,5,5,4.67,5,5,Complete
4139,5,1,26,6,0,5,4,1.13,5,5,Science,-8485,0,0,0,0,3,1,1,1,4,1,3.67,0,0,0,0,Dropout
4140,5,1,30,146.5,0,3.31,3.5,2.54,1,10,Electro-medical Technology,83000,0,0,0,8,15,3.67,4.67,3.67,4.33,5,4,5,5,4.67,5,Complete
4141,5,1,28,0,0,5,5,0,5,5,Science,25750,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
4142,5,2,24,18,0,4.75,4.42,1.72,5,5,Science,0,0,0,0,0,5,2,2,2,2,1,1,1,2,3.33,1,Dropout
4143,5,1,27,22,0,0,0,1.83,0,0,0,0,0,0,0,1,5,1,2,3,1,1,1,3.67,2.33,1,3.67,Dropout
4144,5,2,26,39,0,5,5,1.91,6,6,Scinece,0,0,6,0,0,6,1,1,1,1,1,2.33,3,4.67,3.33,4.33,Dropout
4145,5,1,26,149.5,0,5,4.1,2.86,0,0,0,0,2,0,0,0,15,4,4.33,4.67,1,4.33,4.67,5,4.33,4.33,4,Complete
4146,5,1,24,9,0,5,5,1.27,1,1,Science,0,0,2,0,0,2,1,1,1,1,1,4.33,4.33,3.67,0,0,Dropout
4147,5,2,29,59,0,4.6,4.1,2.48,7,0,0,0,1,0,0,0,6,1,4.33,2,5,3,2.67,3.33,2.67,2,3.67,Dropout
4148,5,2,27,146.5,0,3.88,3.39,2.25,11,5,Electrical,0,0,0,0,0,16,2.67,2,3.33,3,3.33,4.33,4,2,4.33,4,Complete
4149,5,1,25,47,0,5,5,1.89,6,6,Science,0,0,8,0,0,8,1,1,3,4.67,3.33,3,4,1,4.67,2.33,Dropout
4150,5,2,32,15,0,3.81,3.52,2.39,5,10,Electronics,9700,0,0,1,0,4,2.33,1,5,4,3.67,4.33,0,0,0,0,Dropout
4151,5,1,27,0,0,4.19,3.9,0,5,5,Science,37000,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
4152,5,1,26,146.5,0,3.56,4.2,2.19,5,5,SCIENCE,0,0,0,0,3,18,1,3.67,4.33,4,2.67,3.33,3.67,4.33,3.67,3,Complete
4153,5,1,31,146.5,0,4.25,4.4,3.33,4,5,Science,0,2,0,0,0,11,5,4.67,2.67,4,4.33,3.33,5,3,4.33,5,Complete
4154,5,1,25,0,0,5,4.8,0,9,5,Science,37000,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
4155,5,1,24,9,0,4.69,4.25,1.11,5,5,science,0,0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,Dropout
4156,5,1,24,146.5,0,5,3.92,2.59,5,5,Science,0,1,14,0,10,16,3,3.67,3.67,5,5,4.33,4.33,3.67,4,3,Complete
4157,5,2,24,0,0,5,5,0,5,5,Science,14500,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
4158,5,1,26,146.5,0,4.81,5,3.08,5,5,Science,0,3,11,0,0,14,3.33,4,4,4.33,4.67,5,5,5,5,4,Complete
4159,5,1,25,146.5,0,4.69,5,2.14,8,8,Science,0,0,18,0,1,18,4,2,1,3,1,4.33,2,2,1,2,Complete
4160,5,2,25,146.5,0,4.94,5,2.24,5,5,Science,0,0,18,0,0,18,3.33,2.33,3.33,2.67,4.33,5,3.33,3,4,2,Complete
